name;datetime;tempmax;tempmin;temp;dew;humidity;precip;windspeed;winddir;sealevelpressure;cloudcover;solarradiation;solarenergy;uvindex;stations
Dong Thap;17/03/2022;33;24;28;23.7;79.2;0;13.1;111.9;1007.4;40;239.2;20.7;9;48907099999,VVCT,48912599999
Dong Thap;18/03/2022;34;24;27.7;24.6;85;0.1;8.3;188;1007.3;44.6;214.7;18.6;7;48907099999,VVCT,48912599999
Dong Thap;19/03/2022;34;24;28.2;24.4;81.2;10;16.6;108.3;1006.7;41.5;234.1;20.3;8;48907099999,VVCT,48912599999
Dong Thap;20/03/2022;32.2;24;28.1;24.4;81.6;4;22.3;81.7;1007.9;50;232.1;20.2;9;48907099999,VVCT,48912599999
Dong Thap;21/03/2022;32;24;26.7;24.6;89.4;33;25.9;112.7;1009.3;70.6;194.8;16.9;8;48907099999,VVCT,48912599999
Dong Thap;22/03/2022;31;24;25.5;24.6;95.1;27;16.6;107;1010;65.4;164.1;14.1;8;48907099999,VVCT,48912599999
Dong Thap;23/03/2022;33;23;26.9;24.6;88.7;2;12.2;128;1009.6;58.5;252.4;21.8;9;48907099999,VVCT,48912599999
Dong Thap;24/03/2022;33;24;28;24.1;81.1;1;16.6;114.8;1009.4;38.4;229.4;20;8;48907099999,VVCT,48912599999
Dong Thap;25/03/2022;34;24;28.7;24.2;79.1;25;16.6;128.2;1009.8;37.4;228.1;19.6;8;48907099999,VVCT,48912599999
Dong Thap;26/03/2022;34;24;28.7;24.2;78.7;0;9.4;101.7;1010.5;32.7;261.5;22.5;9;48907099999,VVCT,48912599999
Dong Thap;27/03/2022;33;25;28.1;24.9;83.8;42.4;13;219.5;1010.2;45.2;245.7;21.1;8;48907099999,VVCT,48912599999
Dong Thap;28/03/2022;34;22.5;27.5;24.1;83.7;25;11.2;96.5;1009.8;55.9;261.5;22.6;9;48907099999,VVCT,48912599999
Dong Thap;29/03/2022;32;24;26.8;24.2;87.1;1;15.4;83.6;1009.6;63.7;228.6;19.7;8;48907099999,VVCT,48912599999
Dong Thap;30/03/2022;32;24;27.9;24.1;82;1.9;13;308.7;1008.5;74.9;216;18.6;8;48907099999,VVCT,48912599999
Dong Thap;31/03/2022;31;24.2;26.8;24.3;86.9;0.4;11.2;224.3;1008.2;70.1;198.9;17.1;8;48907099999,VVCT,48912599999
Dong Thap;01/04/2022;31;23.1;25.8;24.1;90.9;37;14.8;106.7;1009.5;76.5;134.8;11.6;7;48907099999,VVCT,48912599999
Dong Thap;02/04/2022;32;24;27.3;24.2;84.8;59;20.5;80.9;1010.3;62.3;184.4;15.9;8;48907099999,VVCT,48912599999
Dong Thap;03/04/2022;29.2;24;25.9;23.3;86.6;2;14.8;3.3;1010.6;66.7;255.7;22;10;48907099999,VVCT,48912599999
Dong Thap;04/04/2022;29.1;22;25;23.2;91;9;13;24.9;1012;85.8;229.6;19.7;8;48907099999,VVCT,48912599999
Dong Thap;05/04/2022;32;23;26.4;23.6;85.6;2.3;24.1;47.2;1011.9;54.8;255.1;22.1;10;48907099999,VVCT,48912599999
Dong Thap;06/04/2022;31;24;26.7;24.2;87.2;5;13;242.5;1011.1;60.9;271;23.4;10;48907099999,VVCT,48912599999
Dong Thap;07/04/2022;33;24;27.7;24.5;84;0.2;9.1;237.7;1010;48.2;229.9;20;8;48907099999,VVCT,48912599999
Dong Thap;08/04/2022;32;24;27.5;23.3;80.2;1.1;11.9;235.2;1009.9;51;232.5;20.1;9;48907099999,VVCT,48912599999
Dong Thap;09/04/2022;33;24;27.7;23.8;80.9;0.3;11.2;198.3;1009.3;41.4;254.4;22.1;9;48907099999,VVCT,48912599999
Dong Thap;10/04/2022;32;25;27.8;24.5;83.6;0.6;11.7;186.9;1008.9;48.6;251.2;21.6;9;48907099999,VVCT,48912599999,remote
Dong Thap;11/04/2022;30.9;24;26.7;24.3;87.6;0.9;13.1;175.2;1008.7;51.1;228.5;19.6;7;48907099999,VVCT,48912599999
Dong Thap;12/04/2022;33;24;27.9;24.7;84.4;0.1;14.3;210.9;1007.8;47.4;259.4;22.5;9;48907099999,VVCT,48912599999
Dong Thap;13/04/2022;33;24;28.2;24.9;84;0.1;13.1;225.8;1006.6;50.3;275.3;23.9;10;48907099999,VVCT,48912599999
Dong Thap;14/04/2022;33;25;28.5;25.3;84;1;12.7;225.4;1006.5;37.5;248;21.4;9;48907099999,VVCT,48912599999
Dong Thap;15/04/2022;33;25;27.8;24.9;84.8;1.3;16.9;213.3;1007.2;56.2;224.6;19.5;9;48907099999,VVCT,48912599999,remote
Dong Thap;16/04/2022;31;24;26.7;24.8;89.6;1;19.3;202.8;1007.4;49.6;200.4;17.3;6;48907099999,VVCT,48912599999
Dong Thap;17/04/2022;33.1;24;27.9;24.1;81.4;6;14.8;106.1;1008;39.5;280.8;24.1;10;48907099999,VVCT,48912599999
Dong Thap;18/04/2022;32.1;25;28.5;24.1;78.4;4;22.3;91.1;1009;39.9;230.3;20.2;8;48907099999,VVCT,48912599999
Dong Thap;19/04/2022;33;25;28.2;23.9;78.8;0.7;14.8;88.2;1010;50;245.3;21.1;9;48907099999,VVCT,48912599999
Dong Thap;20/04/2022;33.1;24;28.5;24;78.5;2.8;20.5;93.3;1009.5;39.5;229.8;19.8;8;48907099999,VVCT,48912599999
Dong Thap;21/04/2022;33;25;28.7;24.2;78.1;1.3;18.4;97.2;1008.8;45.1;242.5;21;9;48907099999,VVCT,48912599999
Dong Thap;22/04/2022;33.1;25;29;24.4;77.8;0.1;18.4;96.3;1009.2;44.6;271.9;23.6;9;48907099999,VVCT,48912599999
Dong Thap;23/04/2022;34;25.2;29.2;24.5;77.2;1;14.9;107.9;1008.5;47.6;258.7;22.4;9;48907099999,VVCT,48912599999
Dong Thap;24/04/2022;34.7;25.8;28.6;25.2;83.5;1.5;13;131.6;1007.4;54.3;243.4;21.2;8;48907099999,VVCT,48912599999
Dong Thap;25/04/2022;33;25;28.1;25;84.4;0.4;13.8;145.1;1007.3;58.5;248.7;21.4;9;48907099999,VVCT,48912599999
Dong Thap;26/04/2022;33.1;25;28.3;24.9;83.7;0;24.1;190.6;1007.3;49.6;272.7;23.5;10;48907099999,VVCT,48912599999
Dong Thap;27/04/2022;34;25;29.1;25.8;83.7;0;9.4;222.5;1006.8;57;279;24.1;10;48907099999,VVCT,48912599999
Dong Thap;28/04/2022;33.1;25;28.7;25.5;83.7;3;11.2;161.3;1007.1;58.1;223.3;19.3;8;48907099999,VVCT,48912599999
Dong Thap;29/04/2022;29;24;25.3;24.7;96.9;15;16.6;223.2;1007.7;78;78.6;6.7;3;48907099999,VVCT,48912599999
Dong Thap;30/04/2022;31;24;26.6;24.4;88.9;4.5;7.6;128.2;1006.4;59;168.3;14.5;6;48907099999,VVCT,48912599999
Dong Thap;01/05/2022;32;25;27.2;25;88.6;5.2;27.6;203.4;1006;54;182.6;15.8;7;48907099999,VVCT,48912599999
Dong Thap;02/05/2022;32;25;27.3;25;88.3;9.3;14.8;192.9;1006.8;63.8;159.5;13.8;7;48907099999,VVCT,48912599999
Dong Thap;03/05/2022;30.2;25;26.9;25;89.8;2;22.3;96.2;1008.4;64.9;151.2;13.3;6;48907099999,VVCT,48912599999
Dong Thap;04/05/2022;30.9;23.3;26.2;24.4;90.6;12;14.8;16.5;1009;68.6;170.6;14.7;7;48907099999,VVCT,48912599999
Dong Thap;05/05/2022;30;24;26.6;24.7;89.8;6;11.2;79.4;1007.3;66.7;168.6;14.7;7;48907099999,VVCT,48912599999
Dong Thap;06/05/2022;33;26;28.5;25;82.1;2;20.5;83.7;1006.9;51.9;158.5;13.7;5;48907099999,VVCT,48912599999
Dong Thap;07/05/2022;32.1;26;28.2;24.7;81.9;1;34.2;81.9;1007;45.5;230.1;19.8;9;48907099999,VVCT,48912599999
Dong Thap;08/05/2022;29.5;24;26.1;25.3;95.4;12;18.4;90.9;1007.5;70.8;138.7;12;6;48907099999,VVCT,48912599999
Dong Thap;09/05/2022;30.1;25;27.1;25.3;90.1;21;24.1;111.3;1008;79.8;158.8;13.7;6;48907099999,VVCT,48912599999
Dong Thap;10/05/2022;30.9;25;26.4;25.2;93.7;1;14.8;75.3;1007.9;67;215.7;18.5;9;48907099999,VVCT,48912599999
Dong Thap;11/05/2022;34;24;27.8;25;86.4;0.4;14.8;142.9;1007.8;60.7;269.6;23.4;9;48907099999,VVCT,48912599999
Dong Thap;12/05/2022;32;25;27.6;25.2;87.4;38;20.5;239.5;1007.6;51.2;233.9;20;9;48907099999,VVCT,48912599999
Dong Thap;13/05/2022;33;25;28.4;25.3;84.7;3.5;16.1;243.8;1007.4;54.5;241;20.8;8;48907099999,VVCT,48912599999
Dong Thap;14/05/2022;32;26;28.7;26;86.1;5.4;23.3;234.3;1008;47.7;248.9;21.6;8;48907099999,VVCT,48912599999
Dong Thap;15/05/2022;33;26;29.2;25.8;83.2;0.9;20.5;221.3;1008.5;50;259.8;22.5;9;48907099999,VVCT,48912599999
Dong Thap;16/05/2022;32;26;28.1;25.6;87;27;16.6;237.8;1008.5;62.2;176.1;15.2;8;48907099999,VVCT,48912599999
Dong Thap;17/05/2022;33;25;27.6;25.1;87.1;10;14.8;264.8;1008.7;71.2;217.7;18.8;8;48907099999,VVCT,48912599999
Dong Thap;18/05/2022;29.1;25;26;25.1;95.1;5;16.6;184.3;1009.5;78.2;169.7;14.7;7;48907099999,VVCT,48912599999
Dong Thap;19/05/2022;30;24;26.6;24.7;90;30;14.8;240.9;1010;62.2;155.4;13.5;6;48907099999,VVCT,48912599999
Dong Thap;20/05/2022;32;25;28.3;25.2;84.1;4;17.9;249.8;1008.6;62.2;164.7;14.2;8;48907099999,VVCT,48912599999,remote
Dong Thap;21/05/2022;30.1;24.6;26.4;25.3;93.7;3;20.5;241.2;1006.9;74.6;173.5;15.1;7;48907099999,VVCT,48912599999
Dong Thap;22/05/2022;31;23;26;24.7;93.5;4;19.1;219.4;1005.4;76.8;168.2;14.5;7;48907099999,VVCT,48912599999
Dong Thap;23/05/2022;29.1;23;25.3;24.1;93.4;28.2;22.3;242.8;1006.1;81.5;109.5;9.5;4;48907099999,VVCT,48912599999
Dong Thap;24/05/2022;33;25;28.4;25.2;84.2;0.5;16.6;241.1;1008.4;50.8;165.3;14.3;6;48907099999,VVCT,48912599999
Dong Thap;25/05/2022;32;25;28.1;25.1;84.7;0.7;18.4;255.1;1008.6;44.1;268;23.2;9;48907099999,VVCT,48912599999,remote
Dong Thap;26/05/2022;32.1;25;28.4;25.3;84.4;4.6;16.6;256;1006.8;48.5;236.4;20.3;9;48907099999,VVCT,48912599999
Dong Thap;27/05/2022;30;24;26.2;25.1;94.1;1;29.5;227;1006;81.3;161.8;14.1;7;48907099999,VVCT,48912599999
Dong Thap;28/05/2022;30;22.3;24.9;24.2;96;45;31.7;240.9;1006.3;82.5;108.6;9.5;5;48907099999,VVCT,48912599999
Dong Thap;29/05/2022;30;23;26;24.6;92.5;9.1;24.1;233.4;1006.3;79.4;192.2;16.7;7;48907099999,VVCT,48912599999
Dong Thap;30/05/2022;31;25;26.3;25.3;94.3;0.8;16.6;223.5;1006.1;83;154.6;13.3;7;48907099999,VVCT,48912599999
Dong Thap;31/05/2022;32;25;27.8;25.6;88.6;1.7;14.8;246.1;1005.7;58.1;212;18.3;8;48907099999,VVCT,48912599999
Dong Thap;01/06/2022;33;25.5;27.9;25.8;89.1;7.5;16.6;219;1006.6;46.9;183.5;15.8;7;48907099999,VVCT,48912599999
Dong Thap;02/06/2022;34;25;27.2;25.2;90.4;6;22.3;230.1;1007.5;57.4;165;14.2;6;48907099999,VVCT,48912599999
Dong Thap;03/06/2022;31;24;26.2;25;93.6;0.2;27.7;209.1;1008.2;79.1;218.2;18.8;8;48907099999,VVCT,48912599999
Dong Thap;04/06/2022;30;24;25.2;24.3;94.8;28;33.5;232.6;1009.5;70.6;197.1;17;7;48907099999,VVCT,48912599999
Dong Thap;05/06/2022;31;23;26.8;24.3;87.1;0.2;16.6;246.3;1008.1;54.1;264.2;22.6;9;48907099999,VVCT,48912599999,remote
Dong Thap;06/06/2022;32;24;27.9;24.6;83.5;3.6;18.4;245;1007.1;51;263.6;22.7;9;48907099999,VVCT,48912599999,remote
Dong Thap;07/06/2022;33;25;27.6;25.2;87.6;2.6;14.7;248.2;1007.2;61.7;248;21.5;8;48907099999,VVCT,48912599999
Dong Thap;08/06/2022;33;25;28.8;24.7;80.2;4.3;9.4;273;1007.6;55.4;272.9;23.6;9;48907099999,VVCT,48912599999
Dong Thap;09/06/2022;34;25;28.9;24.7;79.8;0.3;16.6;252.2;1007.1;37.4;291.9;25.1;9;48907099999,VVCT,48912599999
Dong Thap;10/06/2022;34;26;29.1;25;80.6;7.3;15.5;256.9;1007.6;49.5;246.8;21.4;9;48907099999,VVCT,48912599999
Dong Thap;11/06/2022;34;24;29;24.9;80.4;0;13;253.4;1007.8;45;271.6;23.4;9;48907099999,VVCT,48912599999,remote
Dong Thap;12/06/2022;34;25;27.6;25.5;89.5;4.9;19.7;214.6;1008.4;64.3;221.9;19.2;9;48907099999,VVCT,48912599999,remote
Dong Thap;13/06/2022;32;24.1;27.3;25;87.8;0.1;11.2;227.1;1008.1;50.6;256;22.2;9;48907099999,VVCT,48912599999
Dong Thap;14/06/2022;33.7;24;27.7;24.8;86;0.5;13;220.2;1008;54.4;262.8;22.7;9;48907099999,VVCT,48912599999
Dong Thap;15/06/2022;33;24;26.9;24.8;89.8;3;9.7;218.8;1008.9;47.9;252.9;21.7;8;48907099999,VVCT,48912599999
Dong Thap;16/06/2022;33;24;27.3;24.5;86.4;1.1;17.4;233.8;1009.3;46.5;262.7;22.7;9;48907099999,VVCT,48912599999
Dong Thap;17/06/2022;34;25;28.2;24.8;83.6;0.8;18.9;227.6;1009;43.3;249;21.5;8;48907099999,VVCT,48912599999
Dong Thap;18/06/2022;33;25;28.6;25.2;83;3.5;14.7;230.6;1008.7;50.9;262.1;22.6;9;48907099999,VVCT,48912599999
Dong Thap;19/06/2022;33;23;26.8;24.6;89.5;4;20.5;229;1007.8;67.6;205.9;17.6;8;48907099999,VVCT,48912599999
Dong Thap;20/06/2022;32;24;27;24.4;86.7;9;14.8;208.8;1006.3;55.6;227.8;19.6;7;48907099999,VVCT,48912599999
Dong Thap;21/06/2022;32.9;24;27.3;24.6;87.1;34;16.6;234;1006.2;52.8;221.5;19.3;8;48907099999,VVCT,48912599999
Dong Thap;22/06/2022;32;25;27.1;24.6;87;32;28.8;240.4;1008.4;63.2;212.3;18.3;7;48907099999,VVCT,48912599999,remote
Dong Thap;23/06/2022;31;24;26.5;24.6;90.3;2.1;14.8;220;1008.8;62.3;248.4;21.3;8;48907099999,VVCT,48912599999
Dong Thap;24/06/2022;31;24;26.2;24.7;92;34;18.3;234.5;1007.9;71.9;132.2;11.3;7;48907099999,VVCT,48912599999
Dong Thap;25/06/2022;32;24;27.2;24.4;85.8;0.2;14.8;225.7;1006.9;67.6;210.7;18.2;7;48907099999,VVCT,48912599999
Dong Thap;26/06/2022;31;24;27.2;25;88.8;0.6;11.6;206.3;1008.1;63.1;238.2;20.6;8;48907099999,VVCT,48912599999
Dong Thap;27/06/2022;33;25;28.5;24.9;82;40;11.2;236.3;1008.3;55.8;245;21.1;8;48907099999,VVCT,48912599999
Dong Thap;28/06/2022;31.9;25;27.8;25.3;87.2;2;16.7;252.2;1006.9;54.2;226.6;19.7;7;48907099999,VVCT,48912599999
Dong Thap;29/06/2022;32.9;25;28.6;25.2;82.9;5.5;17.2;253.6;1004.8;44.1;232.2;20.2;8;48907099999,VVCT,48912599999
Dong Thap;30/06/2022;31;25;26.9;25.5;92.6;6.2;22.3;240.9;1004.4;52.5;164.2;14.2;6;48907099999,VVCT,48912599999
Dong Thap;01/07/2022;31.1;25;27.1;24.7;87.5;0.1;28.8;239.5;1004.7;82.6;153.5;13.3;6;48907099999,VVCT,48912599999
Dong Thap;02/07/2022;28;24;25.5;24.9;96.4;31.3;14.8;227.1;1005.4;81;145.5;12.6;6;48907099999,VVCT,48912599999
Dong Thap;03/07/2022;29;23.3;25.7;25;95.8;20;13.8;224.1;1006.4;79.5;157.4;13.6;7;48907099999,VVCT,48912599999
Dong Thap;04/07/2022;30.3;24;26.6;25.3;93;3;16.6;226.8;1006.6;61.9;181.6;15.6;6;48907099999,VVCT,48912599999
Dong Thap;05/07/2022;31.1;25;26.9;25.1;90.1;4.5;22.3;225.5;1006.6;47.6;200.9;17.2;8;48907099999,VVCT,48912599999
Dong Thap;06/07/2022;30;23;26.4;24.5;89.6;13;20.5;227.9;1007.5;53.2;178.5;15.5;7;48907099999,VVCT,48912599999
Dong Thap;07/07/2022;32;24;27.7;25.1;86.7;0.2;20.7;244.9;1007.4;53.1;187.3;16.3;7;48907099999,VVCT,48912599999,remote
Dong Thap;08/07/2022;29;24.7;26.5;24.8;90.8;15;22.3;251.1;1007.3;85.9;127.1;11;7;48907099999,VVCT,48912599999,remote
Dong Thap;09/07/2022;31;23;26.5;24.1;87.7;17;20.5;258.2;1006.1;81.9;119.2;10.2;4;48907099999,VVCT,48912599999,remote
Dong Thap;10/07/2022;30;22.5;24.9;23.4;92;28;22.2;258.3;1006.6;87.7;160.9;14.1;6;48907099999,VVCT,48912599999
Dong Thap;11/07/2022;27;24;25.3;24.2;94;14;22.3;258.8;1006.5;88.9;101.3;8.8;5;48907099999,VVCT,48912599999
Dong Thap;12/07/2022;27.1;23;24.8;24;95.7;111;24.1;265.6;1005.6;89.6;126;10.9;6;48907099999,VVCT,48912599999
Dong Thap;13/07/2022;26.1;23;24.6;23.9;96.3;48;22.3;267.9;1004.8;89.2;73.1;6.3;2;48907099999,VVCT,48912599999
Dong Thap;14/07/2022;29.8;23;25.8;24.3;91.9;19;20.5;242.5;1005.4;79.7;166.1;14.5;8;48907099999,VVCT,48912599999
Dong Thap;15/07/2022;30;24;26.2;24.9;92.8;1;16.6;242;1006.5;77.6;187.2;16.2;7;48907099999,VVCT,48912599999
Dong Thap;16/07/2022;31;24;26.5;25.1;92.3;7;24.1;232.9;1007.3;58.1;217.4;18.9;8;48907099999,VVCT,48912599999
Dong Thap;17/07/2022;30;24;26.4;25;92.6;9;23.6;227.4;1008.7;66.2;184.7;15.9;7;48907099999,VVCT,48912599999
Dong Thap;18/07/2022;32;25;27.8;24.6;84.1;0.3;18.4;246.6;1007.2;60.6;245.2;21.2;8;48907099999,VVCT,48912599999
Dong Thap;19/07/2022;32.8;25;27.3;25.1;88.7;0.1;18.4;243;1006.2;79.4;151.3;12.9;7;48907099999,VVCT,48912599999
Dong Thap;20/07/2022;27;24;24.9;24.6;98;8.1;33.5;214.8;1006.8;81.2;95.3;8.3;5;48907099999,VVCT,48912599999
Dong Thap;21/07/2022;26.1;24;24.8;24.1;96;34;16.6;227.9;1009.3;87.1;128.3;11.1;7;48907099999,VVCT,48912599999
Dong Thap;22/07/2022;33;22;27.4;23.5;81.4;0;11.2;18.1;1009.7;41.9;269.7;23.3;9;48907099999,VVCT,48912599999
Dong Thap;23/07/2022;34;25;27.4;24.3;85.5;12.2;19.5;189.5;1008.6;49.4;243.8;20.9;9;48907099999,VVCT,48912599999
Dong Thap;24/07/2022;33;24;27.8;24.5;84.1;2;11.2;66.9;1007.4;44.4;265.4;22.9;9;48907099999,VVCT,48912599999
Dong Thap;25/07/2022;33;24;27.3;25;88.7;2;11.2;135.7;1007.5;41.1;204.4;17.8;7;48907099999,VVCT,48912599999
Dong Thap;26/07/2022;33;25;27.7;24.9;85.8;1;13.8;165.5;1007.7;49.7;228.1;19.8;9;48907099999,VVCT,48912599999
Dong Thap;27/07/2022;33;24;27;24.6;88.7;2.5;14.7;118.8;1007.5;72;222.3;19.2;9;48907099999,VVCT,48912599999,remote
Dong Thap;28/07/2022;33;24;26.9;24.6;88.9;1.6;8.9;217;1007.6;53.1;247;21.3;10;48907099999,VVCT,48912599999
Dong Thap;29/07/2022;32.9;24;27.2;24.8;88.4;5.1;16.6;222.7;1007;45;251.1;21.8;9;48907099999,VVCT,48912599999
Dong Thap;30/07/2022;33;25;28.3;25.4;85.4;5.8;18.4;232.3;1006.6;46.9;225.9;19.6;8;48907099999,VVCT,48912599999
Dong Thap;31/07/2022;31;24;27.1;25.9;93.7;4.1;20.5;233.5;1005.6;65.6;224.4;19.3;8;48907099999,VVCT,48912599999
Dong Thap;01/08/2022;31;24;26.6;24.7;90.4;18;20.5;245;1006.6;57.8;141.3;12.1;6;48907099999,VVCT,48912599999
Dong Thap;02/08/2022;31;25;27.2;25;88.2;0.1;18.4;238.4;1007.4;59.8;216.5;18.7;7;48907099999,VVCT,48912599999
Dong Thap;03/08/2022;31;24;26.6;24.8;90.4;20;18.4;252.5;1008.7;75;199.1;17.4;6;48907099999,VVCT,48912599999
Dong Thap;04/08/2022;31;24;26.6;24.3;88.4;5.1;18.3;256.9;1008.4;70.6;222.5;19.2;8;48907099999,VVCT,48912599999
Dong Thap;05/08/2022;31;25;27.4;23.8;82.4;0.3;16.6;266.7;1008;58.8;197.6;17.2;7;48907099999,VVCT,48912599999,remote
Dong Thap;06/08/2022;27.2;22;25.6;24.1;92.2;25.7;16.7;245.8;1007.5;78.1;117.6;10.1;4;48907099999,VVCT,48912599999
Dong Thap;07/08/2022;29.1;23;26;23.9;89.4;8;25.9;251.6;1007;82.6;152.6;13.2;8;48907099999,VVCT,48912599999
Dong Thap;08/08/2022;30;21;25.2;24.3;95.3;22;26;245.9;1007.2;76.3;117;10;4;48907099999,VVCT,48912599999
Dong Thap;09/08/2022;30;23;26.2;23.8;87.3;0.5;24.1;262.3;1006.6;72.3;164.6;14.3;6;48907099999,VVCT,48912599999,remote
Dong Thap;10/08/2022;29;23;25.3;23.8;91.9;34;25.9;227.8;1006.6;88.9;209.3;17.9;7;48907099999,VVCT,48912599999
Dong Thap;11/08/2022;27;23;23.6;23.3;98;53;18.4;221.3;1007.8;81.1;148.7;12.9;8;48907099999,VVCT,48912599999
Dong Thap;12/08/2022;31;22;26.1;24.3;91.1;0.4;14.8;217.5;1008.4;60;228.5;19.8;9;48907099999,VVCT,48912599999
Dong Thap;13/08/2022;33;23;27.7;24.1;82.5;0;11.2;240.7;1008.5;39.2;265.5;22.8;10;48907099999,VVCT,48912599999
Dong Thap;14/08/2022;32;24;28.3;24.9;83.3;0.1;14.8;249;1008.1;42.4;272.2;23.6;9;48907099999,VVCT,48912599999,remote
Dong Thap;15/08/2022;32;25;27.6;25.2;87.8;5;24.1;243.9;1007.9;71.2;203.6;17.6;7;48907099999,VVCT,48912599999
Dong Thap;16/08/2022;30;25;26.4;25.1;93.2;0.2;25.9;226.8;1007.8;67.8;190.6;16.4;6;48907099999,VVCT,48912599999
Dong Thap;17/08/2022;31;24;26.8;25;90.4;8.6;16.6;238.9;1008.3;60;187.2;16.2;7;48907099999,VVCT,48912599999
Dong Thap;18/08/2022;31;24;27.3;24.7;86.5;0.2;16.3;253;1007.8;63.6;234.9;20.3;8;48907099999,VVCT,48912599999
Dong Thap;19/08/2022;32;25;27.4;24.6;85.9;8;20.5;252.5;1007.1;55.4;209.2;18.1;7;48907099999,VVCT,48912599999
Dong Thap;20/08/2022;31;25;27.2;24.9;88.2;2;21.6;251.1;1006.6;68.4;197.9;17;9;48907099999,VVCT,48912599999
Dong Thap;21/08/2022;31;24;25.9;24.5;92.7;4;19.7;234.4;1007;62.2;184.3;15.9;8;48907099999,VVCT,48912599999
Dong Thap;22/08/2022;33;24;26.8;24.9;90;6.7;17.5;233.7;1007.7;55.2;226;19.4;8;48907099999,VVCT,48912599999
Dong Thap;23/08/2022;30;24;26.1;25.3;95.5;10;16.6;233.7;1007.5;73.1;200.7;17.4;8;48907099999,VVCT,48912599999
Dong Thap;24/08/2022;32;24;27.1;25.2;89.8;2;18.4;247;1006.8;71.6;221.3;19.3;8;48907099999,VVCT,48912599999
Dong Thap;25/08/2022;31;23;25.4;24.5;95.1;70;29.5;226.3;1006.6;82.6;166.4;14.4;7;48907099999,VVCT,48912599999
Dong Thap;26/08/2022;31;24;25;24.4;96.6;9;18.4;211.2;1008.6;75.6;139.9;12.1;5;48907099999,VVCT,48912599999,remote
Dong Thap;27/08/2022;32;23;27.1;23.8;83.4;0.7;9.7;254.7;1008.5;45.1;224;19.3;8;48907099999,VVCT,48912599999
Dong Thap;28/08/2022;32;23;26.8;24.2;87;4.6;25.9;201.6;1007.3;64.8;225.1;19.3;8;48907099999,VVCT,48912599999
Dong Thap;29/08/2022;30.8;23;26.8;24.5;88;34;14.8;80.5;1008;58.3;192.8;16.6;6;48907099999,VVCT,48912599999
Dong Thap;30/08/2022;33;25;27.3;25.1;89.1;3.1;14.8;151.8;1008.3;59.9;242.2;20.9;9;48907099999,VVCT,48912599999
Dong Thap;31/08/2022;32;24.7;27.4;24.9;87.6;3;13;239.4;1007.5;77.6;238.7;20.7;8;48907099999,VVCT,48912599999
Dong Thap;01/09/2022;33;24;27.5;24.8;86.6;0.3;14.3;253.6;1007.6;56.4;238.2;20.6;8;48907099999,VVCT,48912599999
Dong Thap;02/09/2022;32;25;27.9;25.2;86.3;5.1;14.8;234.9;1007.9;55.8;234.9;20.2;8;48907099999,VVCT,48912599999
Dong Thap;03/09/2022;32.1;25;27.8;25;85.6;1;16.6;246.4;1007.3;67.2;202.8;17.5;7;48907099999,VVCT,48912599999
Dong Thap;04/09/2022;31.1;23;26.5;24.8;91.1;13;22.3;234.9;1008.5;74.9;135.2;11.8;6;48907099999,VVCT,48912599999
Dong Thap;05/09/2022;31;24;26.7;24.4;88.5;12;18.4;250.7;1008.7;65.5;100.2;8.6;4;48907099999,VVCT,48912599999
Dong Thap;06/09/2022;29;23;25.4;24.5;95.3;0.3;24.9;235.5;1008.3;68.7;159.3;13.5;7;48907099999,VVCT,48912599999
Dong Thap;07/09/2022;27.1;23;24.6;24.2;97.9;38;18;252.6;1009;86.6;93.2;8;4;48907099999,VVCT,48912599999
Dong Thap;08/09/2022;27;23;24.9;23.8;94;62;17.9;237.3;1010.4;81.5;125.8;11;5;48907099999,VVCT,48912599999
Dong Thap;09/09/2022;31.8;24;26.7;24.6;89.3;0.4;13;264.5;1009.9;48.1;227;19.7;8;48907099999,VVCT,48912599999
Dong Thap;10/09/2022;31;24;26.3;25;93;3;20.5;236.7;1009.5;54.6;163.3;14;6;48907099999,VVCT,48912599999,remote
Dong Thap;11/09/2022;32;24;26.4;24.3;89.3;70;16.6;50.6;1008.9;61.3;180;15.4;7;48907099999,VVCT,48912599999,remote
Dong Thap;12/09/2022;31;24;26.9;24.6;88.1;11;9.4;255.3;1008.4;73.2;115.9;10.2;6;48907099999,VVCT,48912599999
Dong Thap;13/09/2022;31;25;27.3;25.2;89.1;7;18.4;211.4;1009.2;54.5;216.6;18.8;8;48907099999,VVCT,48912599999
Dong Thap;14/09/2022;31;24;26.4;24.8;91.6;3;16.1;236.7;1010.5;59.4;192.3;16.7;7;48907099999,VVCT,48912599999
Dong Thap;15/09/2022;29.9;24;25.8;24.4;92.4;9.8;22.3;247.1;1009.8;70.1;173.8;15;7;48907099999,VVCT,48912599999
Dong Thap;16/09/2022;31;24;27.2;24.4;85.7;0.1;22.3;231.6;1007.8;68.2;231.6;20;8;48907099999,VVCT,48912599999
Dong Thap;17/09/2022;32;24;27.3;24.7;86.6;2.3;24.1;247.9;1007.9;68.6;216.2;18.6;8;48907099999,VVCT,48912599999
Dong Thap;18/09/2022;31;24;26.8;24.5;87.9;2.9;17.9;249.9;1008.8;53.4;207.7;17.9;8;48907099999,VVCT,48912599999
Dong Thap;19/09/2022;31;22;26.3;23.9;87.5;0.2;25.9;258.9;1009;71.5;206.1;17.7;9;48907099999,VVCT,48912599999
