Date,ben luc,vam kenh,tan an,tra on,hung my,huong my,long thanh,cau ong thin,go quao,khanh thanh tan,son doc,soc trang,tra vinh,lang the,soctrang,dai ngai,bac lieu,my hoa,an thuan,xeo ro,ca mau,chu chi,hoa binh,tuyen nhon,bac trang,rach gia,my thanh,xuan khanh,thanh phu,cau noi,tran de,soc cung,cat lai,long toan,binh dai,vung liem,loc thuan,thoi binh,cau do,an ninh,giong trom,an lac tay,ben trai,ly nhan,dong tam,an dinh,thach phu,phuoc long,tra kha,cau quan,nha be,ninh thoi,my tho,song doc,ganh hao,long phu
2013-11-19,1.8,8.4,1.0,,15.3,0.0,0.2,,4.7,,0.3,6.1,4.9,,,0.2,,,,12.9,13.9,,1.2,0.2,,6.5,9.0,0.3,4.5,,14.5,,,,21.0,,2.1,,,13.1,,,9.2,,,0.1,,18.2,9.6,7.8,1.8,,0.1,1.8,0.5,2.0
2013-11-20,2.1,8.2,1.1,,13.8,0.0,0.2,,5.5,,0.5,6.6,5.1,,,0.2,,,,12.6,14.2,,1.7,0.2,,10.2,9.5,0.2,4.0,,18.2,,,,18.5,,1.9,,,5.3,,,8.0,,,0.1,,23.6,5.9,7.5,1.0,,0.1,1.7,0.4,1.8
2013-11-21,2.3,8.9,1.1,,11.2,0.0,0.2,,7.0,,1.2,6.7,3.2,,,0.2,,,,12.0,14.1,,2.1,0.2,,10.8,9.8,0.1,4.7,,17.7,,,,15.8,,1.2,,,14.3,,,7.2,,,0.1,,26.9,4.0,7.0,0.5,,0.1,1.7,0.4,2.2
2013-11-22,2.3,9.2,1.2,,9.9,0.0,0.2,,6.6,,0.9,6.3,3.1,,,0.3,,,,12.9,13.1,,2.6,0.2,,12.6,10.1,0.1,6.1,,14.6,,,,10.4,,1.2,,,5.0,,,7.5,,,0.1,,28.0,7.0,6.0,0.2,,0.1,2.7,0.4,2.6
2013-11-23,2.1,7.6,1.2,,10.9,0.0,0.2,,6.3,,0.5,6.1,3.0,,,0.2,,,,13.6,13.2,,1.8,0.3,,11.5,9.8,0.1,7.6,,11.6,,,,8.1,,1.5,,,5.1,,,8.6,,,0.2,,28.8,9.5,6.0,0.4,,0.1,2.9,0.5,3.4
2013-11-24,2.0,5.9,1.2,,14.0,0.0,0.2,,6.1,,0.4,5.7,3.4,,,0.1,,,,14.6,12.5,,1.2,0.3,,9.4,8.6,0.1,6.9,,10.0,,,,15.5,,2.1,,,5.2,,,7.2,,,0.2,,26.5,13.6,6.8,0.6,,0.1,2.6,0.5,4.1
2013-11-25,2.3,3.9,1.1,,15.3,0.0,0.2,,5.8,,0.4,5.9,3.6,,,0.0,,,,8.2,12.6,,0.9,0.4,,8.4,7.7,0.2,5.5,,14.8,,,,19.5,,3.0,,,5.3,,,7.5,,,0.1,,26.4,14.6,5.9,1.2,,0.1,2.6,0.4,4.2
2013-11-26,2.5,1.9,1.1,,12.5,0.0,0.2,,5.5,,1.3,6.5,2.3,,,0.0,,,,8.2,12.5,,1.8,0.5,,8.7,5.6,0.2,5.2,,19.1,,,,20.5,,2.0,,,10.9,,,5.6,,,0.1,,24.4,12.4,5.5,2.2,,0.2,1.5,0.4,3.4
2013-11-27,2.6,6.5,1.0,,10.5,0.0,0.2,,5.0,,1.9,6.1,1.3,,,0.0,,,,8.3,12.7,,2.5,0.5,,9.7,2.7,0.3,6.7,,18.3,,,,17.3,,1.2,,,9.0,,,5.2,,,0.1,,24.1,9.0,4.8,1.2,,0.2,1.4,0.5,3.7
2013-11-28,2.4,11.7,1.0,,7.0,0.0,0.2,,4.7,,0.6,5.5,0.3,,,0.1,,,,8.3,12.8,,2.2,0.5,,6.6,2.3,0.2,8.0,,15.0,,,,12.5,,0.7,,,5.1,,,7.4,,,0.1,,23.4,12.9,3.8,1.1,,0.2,1.4,0.5,4.1
2013-11-29,2.3,12.0,1.0,,13.7,0.0,0.2,,2.5,,0.3,5.1,0.5,,,0.2,,,,8.0,12.9,,1.8,0.5,,4.6,4.0,0.2,8.8,,11.3,,,,8.7,,1.6,,,12.8,,,11.1,,,0.2,,21.4,14.4,2.0,1.4,,0.1,1.2,0.4,4.8
2013-11-30,2.0,10.2,1.0,,14.0,0.0,0.2,,3.9,,0.7,5.3,2.4,,,0.3,,,,7.9,12.8,,1.5,0.4,,3.6,7.5,0.3,7.8,,9.9,,,,14.7,,1.5,,,4.8,,,13.5,,,0.2,,19.0,14.6,4.8,2.0,,0.1,1.0,0.4,4.4
2013-12-01,1.9,10.4,1.0,,14.2,0.0,0.2,,4.4,,0.8,5.8,4.3,,,0.2,,,,7.9,12.7,,1.3,0.3,,9.4,9.0,0.3,5.5,,13.0,,,,19.7,,1.2,,,5.1,,,12.4,,,0.1,,17.1,14.3,7.0,1.8,,0.1,1.0,0.4,4.1
2013-12-02,2.3,10.0,1.1,,15.3,0.0,0.2,,6.7,,1.0,6.2,4.3,,,0.1,,,,7.6,13.5,,1.0,0.3,,11.9,9.6,0.4,4.6,,16.6,,,,19.8,,1.0,,,4.9,,,9.5,,,0.1,,17.7,10.2,8.0,1.5,,0.1,12.9,0.5,3.3
2013-12-03,2.4,11.0,1.1,,12.3,0.0,0.2,,8.4,,1.2,6.7,2.7,,,0.2,,,,2.6,13.9,,1.7,0.3,,12.8,9.3,0.4,4.1,,18.7,,,,17.1,,0.8,,,5.3,,,7.5,,,0.1,,25.7,9.6,7.5,0.7,,0.1,1.9,0.5,2.0
2013-12-04,2.6,11.8,1.2,,10.1,0.0,0.2,,7.8,,1.0,6.5,2.4,,,0.4,,,,2.8,11.6,,2.5,0.3,,14.4,8.9,0.5,6.2,,16.2,,,,11.9,,1.4,,,14.9,,,7.3,,,0.1,,25.8,7.4,7.5,0.3,,0.1,0.9,0.5,3.0
2013-12-05,2.6,8.8,1.2,,9.2,0.0,48.0,,7.4,,0.9,6.2,2.8,,,0.5,,,,3.0,13.3,,2.6,0.4,,13.3,8.0,0.5,8.1,,13.0,,,,7.9,,2.2,,,5.1,,,10.0,,,0.2,,27.7,9.3,6.0,0.4,,0.1,3.6,0.4,3.6
2013-12-06,2.5,5.6,1.2,,11.7,0.0,,,5.6,,0.3,5.8,2.7,,,0.4,,,,11.4,11.4,,1.9,0.5,,4.5,7.1,0.4,8.7,,10.2,,,,11.2,,2.6,,,2.5,,,10.7,,,0.1,,27.0,14.2,6.2,0.5,,0.1,3.74,0.4,4.1
2013-12-07,2.4,3.8,1.2,,14.5,0.0,,,4.9,,0.5,6.0,3.4,,,0.3,,,,4.9,11.5,,1.2,0.5,,2.2,5.4,0.3,7.4,,13.4,,,,18.9,,3.0,,,3.3,,,5.7,,,0.1,,25.9,16.4,6.2,1.8,,0.1,3.3,0.4,4.9
2013-12-08,2.8,2.0,1.1,,13.0,0.0,,,4.4,,0.9,6.3,2.0,,,0.1,,,,4.7,14.1,,1.5,0.5,,0.6,3.5,0.4,6.3,,16.7,,,,20.1,,2.4,,,1.4,,,5.0,,,0.1,,24.1,13.8,6.1,2.4,,0.1,2.7,0.5,4.6
2013-12-09,3.0,6.7,1.1,,11.1,0.0,,,4.6,,1.7,6.0,1.1,,,0.0,,,,5.3,4.2,,2.1,0.5,,0.4,2.6,0.5,6.5,,18.5,,,,16.8,,1.9,,,3.5,,,4.2,,,0.1,,24.5,11.2,5.9,1.7,,0.1,1.4,0.5,3.4
2013-12-10,2.9,11.5,1.0,,7.6,0.0,,,3.0,,1.3,5.9,0.3,,,0.0,,,,5.7,14.5,,2.4,0.4,,0.3,1.7,0.5,8.2,,16.7,,,,12.6,,1.0,,,0.8,,,3.8,,,0.1,,23.6,9.2,4.4,0.9,,0.1,1.0,0.4,4.5
2013-12-11,2.7,12.2,1.0,,6.7,0.0,,,2.7,,0.8,5.8,0.2,,,0.0,,,,6.2,15.0,,2.2,0.04,,0.2,2.0,0.5,8.4,,10.5,,,,9.3,,1.5,,,2.8,,,8.4,,,0.2,,20.3,12.6,3.8,1.4,,0.1,0.9,0.4,4.9
2013-12-12,2.5,12.0,1.0,,10.3,0.0,,,1.8,,0.8,5.5,1.1,,,0.1,,,,5.4,15.4,,1.7,0.3,,0.2,4.6,0.4,6.6,,8.7,,,,8.4,,1.7,,,1.1,,,11.6,,,0.1,,25.7,14.9,3.9,2.2,,0.1,0.9,2.4,5.5
2013-12-13,2.4,11.3,1.0,,12.6,0.0,,,3.2,,0.3,5.9,2.9,,,0.4,,,,3.4,15.5,,1.1,0.2,,0.2,9.1,0.3,5.2,,6.6,,,,15.8,,1.9,,,0.9,,,11.8,,,0.1,,29.5,16.2,6.9,2.6,,0.1,1.0,2.1,5.1
2013-12-14,2.2,10.5,1.1,,14.9,0.0,,,5.6,,0.5,6.5,3.6,,,0.7,,,,3.4,15.6,,0.8,0.2,,0.2,11.5,0.4,5.9,,5.0,,,,19.4,,1.6,,,2.5,,,9.3,,,0.1,,29.8,14.0,8.6,1.8,,0.1,1.0,1.9,3.8
2013-12-15,2.6,11.0,1.1,,13.5,0.0,,,8.5,,1.4,6.6,1.9,,,0.5,,,,2.8,14.0,,1.3,0.2,,0.3,9.8,0.5,5.0,,4.2,,,,16.3,,1.2,,,1.0,,,8.2,,,0.1,,29.2,10.8,8.5,1.1,,0.1,23.3,1.9,3.1
2013-12-16,2.9,12.0,1.1,,10.6,0.0,,,9.1,,1.2,6.4,1.8,,,0.4,,,,3.9,14.7,,2.0,0.2,,0.9,9.5,0.5,4.5,,5.6,,,,13.6,,1.0,,,1.4,,,5.4,,,0.1,,27.6,8.3,8.2,0.6,,0.1,25.5,2.0,2.3
2013-12-17,2.8,8.6,1.2,,9.4,0.0,,,9.2,,0.5,6.3,1.1,,,0.4,,,,4.5,14.2,,2.5,0.2,,1.7,8.4,0.5,6.2,,7.9,,,,8.1,,2.0,,,1.0,,,5.3,,,0.1,,26.4,9.3,8.0,0.4,,0.1,25.9,3.0,3.9
2013-12-18,2.7,5.9,1.31,,11.7,0.0,,,7.5,,0.5,6.0,1.7,,,0.6,,,,4.7,14.0,,2.1,0.2,,2.1,7.8,0.5,7.9,,9.6,,,,8.2,,2.4,,,2.0,,,4.6,,,0.1,,29.9,13.2,6.2,0.7,,0.1,25.3,4.2,4.8
2013-12-19,3.0,4.2,1.3,,12.3,0.0,,,5.6,,0.5,6.0,1.4,,,0.7,,,,5.0,14.4,,1.2,0.3,,0.9,14.0,0.4,8.2,,9.3,,,,15.6,,2.7,,,2.2,,,4.4,,,0.1,,30.2,16.4,6.2,1.2,,0.1,18.1,6.0,6.9
2013-12-20,3.2,3.3,1.3,,14.3,0.0,,,5.7,,0.8,5.6,0.2,,,0.5,,,,6.3,14.3,,0.7,0.3,,0.2,14.9,0.4,7.3,,8.5,,,,18.8,,2.3,,,1.8,,,4.0,,,0.1,,29.7,14.9,7.2,1.8,,0.1,13.8,7.2,7.3
2013-12-21,3.4,1.6,1.2,,10.3,0.0,,,7.0,,0.8,5.9,0.1,,,0.2,,,,6.5,14.3,,1.6,0.3,,0.2,16.4,0.5,6.5,,8.1,,,,16.0,,1.7,,,1.0,,,3.7,,,0.1,,27.8,11.5,7.0,2.3,,0.1,10.0,7.5,6.5
2013-12-22,3.5,6.3,1.2,,8.5,0.0,,,4.5,,0.8,6.0,0.1,,,0.1,,,,6.1,14.5,,2.2,0.4,,1.0,14.5,0.6,6.9,,9.4,,,,10.0,,1.3,,,0.9,,,2.7,,,0.1,,22.3,9.6,6.5,3.8,,0.1,6.1,7.9,5.8
2013-12-23,3.9,11.6,1.1,,6.2,0.0,,,4.5,,0.7,6.2,1.4,,,0.0,,,,5.8,15.1,,2.3,0.4,,1.5,10.4,0.6,7.8,,11.3,,,,7.7,,1.4,,,2.5,,,6.1,,,0.1,,20.6,10.3,5.0,2.2,,0.1,3.6,7.8,1.5
2013-12-24,3.5,12.1,1.1,,7.5,0.0,,,3.2,,0.7,6.2,2.9,,,0.3,,,,4.7,15.5,,1.4,0.4,,1.5,9.4,0.6,8.3,,13.2,,,,6.7,,1.9,,,1.7,,,10.1,,,0.1,,27.4,14.1,3.0,1.9,,0.1,2.4,7.2,3.6
2013-12-25,3.0,11.0,1.1,,10.1,0.0,,,4.2,,1.0,6.1,2.3,,,0.5,,,,5.7,15.8,,0.9,0.4,,0.9,11.6,0.4,8.1,,12.4,,,,12.3,,2.5,,,4.1,,,12.0,,,0.2,,29.8,17.2,8.2,2.0,,0.1,2.7,6.1,6.5
2013-12-26,2.7,10.6,1.1,,13.4,0.0,,,4.8,,1.7,5.6,1.4,,,0.6,,,,6.0,15.7,,0.5,0.3,,2.8,14.7,0.4,6.7,,9.4,,,,16.1,,1.9,,,0.9,,,10.0,,,0.1,,29.9,15.2,10.9,1.7,,0.1,3.1,5.0,5.9
2013-12-27,3.3,10.9,1.2,,11.4,0.0,,,9.3,,2.8,5.1,1.3,,,0.5,,,,5.8,13.7,,1.0,0.2,,3.8,17.2,0.5,5.9,,6.9,,,,17.2,,1.6,,,1.2,,,9.1,,,0.1,,29.3,11.3,11.6,2.6,,0.1,3.0,4.7,3.4
2013-12-28,3.7,11.5,1.3,,10.5,0.0,,,8.4,,1.7,5.3,1.4,,,0.3,,,,6.0,14.6,,1.9,0.2,,4.5,17.0,0.5,5.4,,4.0,,,,13.1,,3.2,,,2.3,,,7.8,,,0.1,,28.4,10.7,11.2,4.6,,0.1,23.0,5.8,0.6
2013-12-29,4.1,12.3,1.4,,9.3,0.0,,,8.3,,1.4,5.9,1.6,,,0.1,,,,5.9,14.1,,2.4,0.3,,4.9,16.0,0.6,6.0,,8.9,,,,8.8,,2.7,,,2.2,,,7.6,,,0.1,,28.8,11.6,9.0,6.2,,0.1,24.0,7.5,1.7
2013-12-30,4.0,8.4,1.4,,11.4,0.0,,,8.0,,1.8,5.9,1.8,,,0.5,,,,4.2,13.9,,2.2,0.4,,4.0,14.6,0.6,7.8,,13.5,,,,6.9,,2.0,,,0.9,,,5.3,,,0.1,,29.5,14.2,7.0,7.8,,0.1,23.9,8.6,1.9
2013-12-31,3.9,5.6,1.4,,13.2,0.0,,,7.0,,3.0,5.6,0.4,,,0.7,,,,6.8,14.1,,1.4,0.05,,2.0,10.7,0.6,8.4,,15.5,,,,13.3,,1.7,,,2.1,,,4.9,,,0.1,,30.1,17.9,7.5,7.5,,0.1,23.8,9.2,3.2
2014-01-01,3.9,3.5,1.31,,14.0,0.0,,,6.1,,3.6,5.4,0.2,,,0.6,,,,6.7,14.2,,0.8,0.5,,1.9,13.4,0.5,8.5,,13.3,,,,17.9,,1.4,,,2.0,,,4.1,,,0.1,,30.4,17.9,10.9,7.1,,0.1,18.3,10.0,4.2
2014-01-02,4.1,2.0,1.3,,11.9,0.0,,,5.8,,3.4,5.2,0.0,,,0.4,,,,4.1,14.5,,0.6,0.5,,2.7,15.0,0.5,7.5,,10.6,,,,16.3,,1.6,,,1.0,,,3.9,,,0.1,,27.7,12.8,10.9,5.2,,0.1,13.7,10.3,4.9
2014-01-03,4.2,6.5,1.2,,9.0,0.0,,,5.0,,2.5,5.3,0.0,,,0.2,,,,4.7,14.7,,1.1,0.5,,3.0,17.5,0.5,6.6,,8.6,,,,13.1,,2.1,,,1.5,,,3.2,,,0.1,,24.6,10.6,8.5,4.3,,0.1,7.7,10.7,2.4
2014-01-04,4.1,10.7,1.2,,7.5,0.0,,,4.6,,1.4,5.4,0.2,,,0.0,,,,5.4,14.1,,1.7,0.4,,4.1,13.6,0.6,7.6,,11.3,,,,7.3,,2.5,,,1.0,,,2.7,,,0.2,,21.5,11.0,7.0,3.7,,0.1,5.9,10.8,1.0
2014-01-05,3.6,12.9,1.1,,8.2,0.0,,,3.5,,1.0,5.4,1.8,,,0.1,,,,5.5,14.0,,2.0,0.4,,4.4,10.6,0.6,8.2,,14.6,,,,4.8,,5.5,,,3.4,,,9.3,,,0.2,,25.9,13.6,6.0,3.1,,0.1,3.7,10.8,2.4
2014-01-06,3.3,11.2,1.1,,10.3,0.0,,,3.6,,0.6,5.4,1.8,,,0.3,,,,7.4,14.2,,1.3,0.3,,2.9,9.7,0.3,8.4,,15.5,,,,8.5,,4.2,,,0.9,,,12.3,,,0.1,,28.9,19.0,6.5,3.6,,0.1,2.9,10.3,3.9
2014-01-07,3.0,11.9,1.1,,12.2,0.0,,,4.7,,0.7,5.2,1.0,,,0.4,,,,7.2,14.6,,1.0,0.2,,2.4,16.1,0.2,7.4,,12.5,,,,14.8,,3.7,,,0.8,,,10.3,,,0.1,,29.5,19.0,8.0,2.6,,0.1,3.1,9.9,5.8
2014-01-08,2.6,11.5,1.2,,13.2,0.0,,,8.3,,0.8,5.0,0.9,,,0.3,,,,7.1,6.4,,0.6,0.2,,2.2,18.1,0.2,6.4,,9.4,,,,16.2,,2.9,,,1.8,,,9.0,,,0.1,,29.4,14.2,9.0,3.4,,0.1,6.0,9.3,3.2
2014-01-09,3.2,11.9,1.2,,11.2,0.0,,,8.8,,1.0,5.1,0.8,,,0.2,,,,6.9,6.3,,1.3,0.2,,2.6,19.4,0.2,5.3,,6.9,,,,13.2,,3.6,,,1.3,,,7.8,,,0.1,,28.9,11.5,7.8,4.5,,0.1,6.2,9.6,1.8
2014-01-10,3.5,12.0,1.3,,9.8,0.0,,,8.9,,1.2,5.4,0.8,,,0.1,,,,7.0,6.5,,1.7,0.2,,3.0,14.6,0.3,5.0,,9.4,,,,10.8,,3.1,,,0.8,,,7.8,,,0.2,,28.5,11.1,6.2,7.1,,0.1,6.0,10.2,0.3
2014-01-11,3.8,9.1,1.3,,10.6,0.0,,,8.7,,1.3,5.4,1.2,,,0.2,,,,7.2,6.3,,2.2,0.2,,1.0,10.4,0.3,7.6,,12.4,,,,7.5,,2.5,,,1.2,,,7.8,,,0.2,,28.9,12.8,5.0,8.8,,0.1,9.3,10.8,0.3
2014-01-12,3.9,6.2,1.3,,12.1,0.0,,,7.3,,3.2,5.3,0.8,,,0.5,,,,7.1,6.4,,2.0,0.3,,0.8,8.4,0.3,8.2,,15.8,,,,9.3,,2.3,,,1.3,,,5.0,,,2.0,,29.6,18.9,5.0,8.6,,0.1,9.6,11.3,1.6
2014-01-13,3.8,3.9,1.2,,12.6,0.0,,,6.4,,3.4,4.7,0.2,,,0.6,,,,7.1,6.3,,0.9,0.3,,0.8,15.1,0.3,7.9,,13.6,,,,16.4,,2.0,,,2.5,,,3.8,,,2.1,,29.5,20.7,8.0,8.4,,0.1,6.3,12.0,4.0
2014-01-14,3.6,2.1,1.2,,11.5,0.0,,,5.6,,2.5,4.3,0.0,,,0.4,,,,7.2,6.2,,0.5,0.4,,0.7,19.3,0.2,7.7,,11.4,,,,17.4,,2.7,,,2.3,,,3.5,,,2.1,,27.6,16.4,8.8,6.1,,0.1,6.0,12.2,5.0
2014-01-15,3.6,5.2,1.2,,10.3,0.0,,,5.1,,1.7,4.6,0.0,,,0.1,,,,4.8,6.6,,1.2,0.4,,0.3,20.6,0.3,6.8,,9.5,,,,13.2,,4.6,,,1.3,,,2.9,,,2.1,,25.5,12.3,8.0,6.7,,0.1,5.5,12.2,2.8
2014-01-16,3.7,8.9,1.1,,7.4,0.0,,,5.5,,1.0,5.0,0.1,,,0.1,,,,5.0,6.5,,1.7,0.04,,0.7,17.0,0.3,7.0,,9.8,,,,7.5,,5.4,,,0.9,,,4.5,,,3.3,,17.6,12.1,7.0,7.5,,0.1,3.4,12.1,1.3
2014-01-17,3.5,11.7,1.1,,7.0,0.0,,,5.9,,0.6,5.1,1.0,,,0.0,,,,7.6,6.6,,2.1,0.4,,1.3,13.9,0.2,8.2,,13.0,,,,6.2,,6.2,,,0.8,,,8.8,,,1.7,,24.3,13.3,6.1,4.8,,0.1,2.8,10.8,1.4
2014-01-18,3.2,11.3,1.1,,8.9,0.0,,,6.5,,0.7,5.2,1.5,,,0.2,,,,6.8,6.6,,1.5,0.3,,2.1,10.7,0.2,8.3,,16.0,,,,4.6,,5.8,,,2.6,,,10.4,,,1.5,,28.9,16.8,5.8,3.9,,0.1,2.9,10.0,2.5
2014-01-19,2.6,11.3,1.1,,10.3,0.0,,,5.9,,0.9,5.1,1.0,,,0.3,,,,5.5,6.3,,0.7,0.3,,3.1,15.9,0.2,5.2,,14.4,,,,4.0,,4.9,,,0.8,,,11.5,,,1.1,,27.8,20.6,9.8,2.4,,0.1,3.1,9.4,4.5
2014-01-20,2.3,11.6,1.1,,13.1,0.0,,,6.3,,0.7,5.0,0.5,,,0.4,,,,7.1,6.4,,0.4,0.3,,3.7,19.5,0.2,4.3,,10.9,,,,5.1,,3.8,,,1.9,,,9.8,,,0.4,,23.6,17.6,11.5,3.0,,0.1,3.0,9.4,4.1
2014-01-21,2.5,12.0,1.2,,11.2,0.0,,,7.3,,0.5,4.6,0.5,,,0.3,,,,7.1,6.4,,1.0,0.2,,4.0,19.7,0.1,7.8,,7.8,,,,7.4,,4.0,,,1.3,,,7.0,,,0.2,,21.2,13.0,10.2,3.6,,0.1,8.4,10.2,2.0
2014-01-22,2.7,12.2,1.4,,9.7,0.0,,,8.3,,0.2,4.4,0.2,,,0.1,,,,6.9,6.3,,1.6,0.2,,4.1,17.6,0.1,8.6,,5.2,,,,15.3,,3.1,,,2.1,,,6.7,,,0.2,,25.4,13.2,8.1,5.0,,0.1,0.3,10.7,0.8
2014-01-23,2.9,9.2,1.4,,8.0,0.0,,,7.3,,1.6,4.7,0.3,,,0.0,,,,6.6,6.4,,2.0,0.3,,1.9,14.2,0.2,9.0,,9.8,,,,12.4,,2.7,,,1.9,,,6.5,,,0.3,,29.9,12.4,6.5,6.3,,0.1,15.1,11.1,0.4
2014-01-24,3.0,6.8,1.4,,9.3,0.0,,,6.4,,1.2,5.0,0.5,,,0.1,,,,6.6,6.6,,1.4,0.5,,1.5,12.4,0.2,8.2,,15.1,,,,10.7,,2.5,,,2.0,,,5.0,,,0.6,,27.9,17.5,5.8,7.9,,0.1,23.1,11.4,0.8
2014-01-25,2.9,4.0,1.3,,10.1,0.0,,,6.4,,1.5,2.2,0.1,,,0.2,,,,6.9,6.6,,0.9,0.5,,0.9,15.2,0.2,5.6,,16.0,,,,11.6,,3.5,,,1.4,,,4.3,,,2.3,,24.3,22.1,9.5,8.7,,0.1,20.1,11.7,3.0
2014-01-26,2.7,2.6,1.2,,9.0,0.0,,,4.7,,1.7,2.0,0.0,,,0.3,,,,7.1,6.5,,0.6,0.5,,0.7,18.2,0.2,6.2,,12.2,,,,10.8,,4.0,,,0.6,,,4.1,,,2.5,,22.3,16.6,11.0,6.4,,0.1,2.7,12.0,4.3
2014-01-27,2.7,2.0,1.2,,8.2,0.0,,,3.6,,1.9,1.8,0.0,,,0.2,,,,6.8,6.9,,0.5,0.5,,0.5,20.0,0.3,8.2,,9.3,,,,9.0,,5.9,,,2.1,,,3.5,,,2.5,,19.4,14.4,9.8,6.5,,0.1,10.2,12.3,2.0
2014-01-28,3.6,6.8,1.1,,8.0,0.0,,,4.9,,2.0,1.8,0.0,,,0.1,,,,7.0,6.9,,1.0,0.4,,0.7,19.0,0.3,8.4,,8.5,,,,8.6,,8.3,,,1.0,,,3.9,,,2.0,,16.3,12.4,7.8,6.7,,0.1,9.5,12.1,1.3
2014-01-29,3.0,10.2,1.0,,7.5,0.0,,,6.9,,2.1,2.5,0.5,,,0.0,,,,8.0,7.0,,1.5,0.4,,1.0,16.7,0.3,7.6,,11.2,,,,6.5,,8.4,,,0.9,,,6.8,,,1.1,,22.9,13.0,6.0,7.5,,0.1,7.3,11.7,0.5
2014-01-30,3.3,10.5,1.0,,6.8,0.0,,,7.8,,0.2,3.8,0.7,,,0.1,,,,6.6,7.3,,1.8,0.3,,2.3,13.7,0.2,6.6,,14.5,,,,4.9,,7.2,,,2.6,,,9.7,,,0.9,,28.4,17.2,5.3,7.9,,0.1,5.7,11.2,1.4
2014-01-31,3.8,8.7,1.0,,8.1,0.0,,,6.1,,0.2,4.0,0.8,,,0.3,,,,6.6,7.0,,1.3,0.3,,3.6,16.5,0.2,5.8,,16.2,,,,4.1,,5.1,,,0.7,,,11.6,,,0.7,,28.8,19.4,8.2,6.7,,0.1,5.6,10.9,2.9
2014-02-01,4.1,8.0,1.0,,10.6,0.0,,,6.1,,0.3,3.8,0.7,,,0.4,,,,7.3,6.8,,0.7,0.2,,3.6,17.0,0.2,4.5,,12.5,,,,5.9,,4.2,,,1.4,,,10.2,,,1.5,,25.2,19.0,10.8,4.5,,0.1,5.7,10.6,3.9
2014-02-02,4.0,8.2,1.1,,11.6,0.0,,,6.5,,0.6,3.1,0.3,,,0.2,,,,7.4,6.6,,0.5,0.2,,3.7,19.6,0.2,5.6,,10.0,,,,9.5,,5.2,,,1.3,,,7.7,,,0.4,,24.3,13.5,9.8,2.9,,0.2,10.1,11.0,2.0
2014-02-03,3.8,8.6,1.1,,9.9,0.0,,,6.4,,0.4,2.6,0.2,,,0.1,,,,7.3,6.6,,0.9,0.2,,1.8,17.2,0.1,7.9,,7.8,,,,12.0,,6.4,,,2.1,,,6.4,,,0.2,,27.5,13.3,8.4,4.2,,0.2,10.7,11.4,1.2
2014-02-04,3.6,8.2,1.2,,8.9,0.0,,,5.6,,0.4,2.8,0.1,,,0.0,,,,7.0,6.9,,1.5,0.2,,0.7,14.4,0.1,8.5,,10.7,,,,15.2,,8.3,,,2.4,,,5.2,,,0.4,,30.8,12.7,6.5,4.9,,0.2,9.9,11.8,0.4
2014-02-05,4.0,7.0,1.21,,8.4,0.0,,,5.0,,0.1,3.3,0.1,,,0.0,,,,6.7,7.0,,1.9,0.2,,0.3,15.8,0.2,7.6,,15.0,,,,13.8,,7.4,,,1.9,,,4.9,,,1.6,,30.1,15.0,5.8,6.2,,0.1,8.4,12.1,1.0
2014-02-06,4.3,5.4,0.2,,8.7,0.0,,,4.6,,0.1,2.4,0.0,,,0.0,,,,6.4,6.9,,1.2,0.4,,0.5,14.0,0.2,5.7,,16.8,,,,12.6,,6.2,,,1.2,,,3.5,,,1.9,,29.5,20.9,9.5,9.1,,0.1,7.7,12.4,2.1
2014-02-07,4.6,4.0,1.1,,8.9,0.0,,,3.0,,0.2,2.0,0.0,,,0.1,,,,6.5,7.2,,0.7,0.4,,0.3,16.7,0.2,5.4,,14.7,,,,11.8,,5.0,,,0.7,,,3.1,,,1.8,,26.0,19.6,11.0,6.5,,0.1,7.6,12.6,3.6
2014-02-08,4.1,3.2,1.0,,7.6,0.0,,,2.8,,0.4,2.0,0.0,,,0.2,,,,6.6,7.5,,0.6,0.5,,0.3,18.3,0.2,7.7,,11.5,,,,10.8,,4.4,,,2.7,,,3.0,,,1.1,,21.1,15.1,9.8,5.4,,0.1,7.1,12.7,2.0
2014-02-09,3.7,3.1,1.0,,6.6,0.0,,,3.2,,0.1,1.9,0.0,,,0.1,,,,7.1,7.9,,1.1,0.5,,0.2,21.1,0.2,8.3,,8.7,,,,11.7,,5.4,,,1.2,,,3.6,,,1.2,,17.7,11.8,7.8,6.4,,0.1,7.3,12.8,1.5
2014-02-10,3.2,7.8,1.0,,5.9,0.0,,,5.4,,0.1,1.9,0.5,,,0.1,,,,6.9,8.3,,1.5,0.5,,0.5,19.1,0.2,7.8,,9.1,,,,9.4,,5.5,,,0.7,,,5.5,,,3.0,,23.4,10.7,6.0,7.8,,0.1,6.6,12.4,0.7
2014-02-11,3.8,10.0,0.9,,5.8,0.0,,,5.6,,0.1,2.7,0.7,,,0.0,,,,3.0,7.8,,1.7,0.5,,1.8,14.9,0.2,6.8,,13.6,,,,6.9,,7.2,,,0.8,,,7.1,,,2.6,,27.4,14.5,5.3,8.1,,0.1,5.6,12.0,1.5
